Monday,1.3571428571428572,4.178571428571429
Tuesday,1.4285714285714286,4.5
Wednesday,2,2.727272727272727
Thursday,0.7272727272727273,3.5454545454545454
Friday,0,2
Saturday,0,3
Sunday,1.3529411764705883,3.2058823529411766
